ProductId,UserId,Score,Summary
B000F5429A,A1JTQCIL88W9JV,3,"Tasty, but for those sensitive to sugar alcohols, beware!"
B000F5429A,AQM2GZ90GZN8V,5,Taste Like the Original
B000F5429A,AY12DBB0U420B,3,"Low in Calories. Weak Caramel Taste, Sorta."
B000DZH1A4,A3HJHV83O2U8BL,2,A safety concern
B002LO5SFA,ASVF01XIOPZAH,5,Essential spice for everyday cooking
B000FBM3YK,A2PF32UUERJXB8,5,DEEEEEE-FREAKING-LICIOUS!
B000FBM3YK,A1SB8CXAUIKT8X,5,Light and Tasty!
B000FBM3YK,A1SB8CXAUIKT8X,5,Very Good!
B000FBM3YK,ALSAOZ1V546VT,5,Top Drawer Treat
B000FBM3YK,A2CZ4OA313WSKS,5,I love butter cookies.
B000FBM3YK,A1CVN6FWUCZOMD,5,unusual chocolate treat
B000FBM3YK,AXO4PQU0XG3TG,5,excellent superlight substitutes for palmiers
B000FBM3YK,A28WBCAWHZXTR9,5,Memories of Germany
B000FBM3YK,A13K3ZLWAWN1EI,5,The perfect cookie
B000FBM3YK,A2EWE0GMBBUVMJ,5,Oh my !
B000FBM3YK,A2EWE0GMBBUVMJ,5,addictive biscuits
B000FBM3YK,A2OWR2PL3DLWS4,5,YUM- like a perfect Rice Crispy
B000FBM3YK,A2OWR2PL3DLWS4,5,Great- and good Sell By date
B000FBM3YK,A2OWR2PL3DLWS4,5,So delicious
B000FBM3YK,A13K3ZLWAWN1EI,5,Good with coffee
B000FBM3YK,ALSAOZ1V546VT,5,"Rich, but delicate,  hazelnut (filbert) cookies that everyone likes !"
B000FBM3YK,A2PF32UUERJXB8,5,"Oh, so very very very VERY good"
B000FBM3YK,A2IYLMDQGBB4VG,2,broken cookies
B000FBM3YK,A1PB97BLMR9X2S,5,"Light, Flaky & Tasty GOOD Cookie!!"
B000FBM3YK,A1SB8CXAUIKT8X,2,Rather Bland
B000FBM3YK,A1FEP94TP15RG0,1,Hazelnut (Filberts) in a fragile crescent shaped tea cookie.
B000FBM3YK,A1FEP94TP15RG0,1,"These ""Butter Leaves"" are addictively wonderful!"
B001EO5UW4,A2DHG1HP5MCGMI,4,A very fruity prune!!!
B0015G6QVK,A1SUC50YNG730H,2,Some of the bisquits were hollow-not solid as they should be
B0018LHYCM,A2F9I7CI9GWANO,5,Surprisingly Good--Unbelievable On Barbecue
B0018LHYCM,A12ET4S0G6EQGN,2,First Ingredient on the list is SALT
B000IKAL3S,AKD1SD4I503SH,5,My favorite Jelly Belly flavor
B000IKAL3S,A3IE8OGKQ0OCTE,5,A Surprising Blend of Bean and Apple
B000GUTMGW,ATMNWAOAL3EVQ,5,BEST muffins
B002VVMAIQ,A1H6SBO7R007I8,4,read the measurements
B001AHJMWO,AJLIPG8K8O294,2,"Hot ""Chocolate""?"
B001AHJMWO,A627EC0QXW6H5,5,Perfectly Fancy!!!
B001AHJMWO,A2CHR6AOFR5XJ3,2,pretty color
B001AHJMWO,ANTWFMQSZLEJF,3,Dents in 2 of the tins when arrived
B001AHJMWO,ANTWFMQSZLEJF,3,Not impressed!
B001AHJMWO,A3EAP7BME0J8OW,1,Luck O' the Irish Hot Chocolate Mix
B008EG59KS,A2A8KWCE8RKB9T,5,Tastes Great!
B008EG59KS,A1T1YSCDW0PD25,4,Great taste but some unfortunate ingredients
B008EG59KS,A3HON67T38XCB5,5,LIFE
B008EG59KS,A276999Y6VRSCQ,5,Taste Great
B008EG59KS,A1RUS8VOWCIC28,2,"Use too many chemicals (colors, preservatives) - not healthy"
B001O2DE1U,A36MP37DITBU6F,5,For all ages! Got these for grandbabies & I plus my 8 & 11yr old  LOVE THESE  ORGANIC BANANA  FLAVORED CRIPSY PUFFS
B001O2DE1U,API5JLBRT6FIN,3,Not too great
B001O2DE1U,A2PE6DI2IILKEM,4,Great snack
B004P6ISP4,A2YB7DLC3FOR7W,4,Good Hardcore Licorice!
B000GG0BPW,A1JNCUQ9EGC0HV,5,French Vanilla decaf
B000GG0BPW,A3G0JVFI5ZCYOW,5,Great Decaf Vanilla Tea
B000EW0XFQ,A25JROTU0YWU4O,5,I like them
B000EW0XFQ,AHQHLC9PVQC1B,4,Good O shaped cereal for kids
B009KP6HBM,A20NB4UBW4WDKG,4,Coffe shop quality capuccino at home
B009KP6HBM,A3D9NUCR4RXDPY,4,"Very,Very Good"
B0018Z5V7I,AVJJ2D4G5I0Z4,5,"Great for ""catkins"" diet"
B00076TQ1Q,A4GHPW9AAH1NY,2,Very fine granules - nothing distinctive
B00076TQ1Q,A1BV6CS28MAWAR,5,pretty blue sugar
B00076TQ1Q,A2AJIVQ3EKM4V8,5,A Touch of Elegance
B00076TQ1Q,A2DYRRR7YVD61Z,5,For the Kitchen Artist
B000N648JA,A2PMBIUGSQB22N,1,My dogs won't eat it
B001NVY5II,A2PCDFY0GFI82V,5,Fazer Mint Candies
B00076TQ1G,A4GHPW9AAH1NY,2,Very fine granules - nothing distinctive
B00076TQ1G,A1BV6CS28MAWAR,5,pretty blue sugar
B00076TQ1G,A2AJIVQ3EKM4V8,5,A Touch of Elegance
B00076TQ1G,A2DYRRR7YVD61Z,5,For the Kitchen Artist
B000FKL0EU,A2QPWFY4IGQG9B,1,What happened? Blech!
B000FKL0EU,A1WOMXOEX90ARI,5,We Love Altoids!!!
B000FKL0EU,A20EEWWSFMZ1PN,5,Wintergreen is my favorite flavor
B002FYXEDE,A31D5HQ8EQZ293,5,Amazing
B002FYXEDE,A3NAN0AHTY46M5,5,Best bone for bigger dogs!
B001EO6FTQ,A3FGVNVERPQUAU,5,Great food for allergies in dogs!
B0055TCURC,A3T0OTH5072YRE,3,Larabar Peanut Butter & Jelly
B000N648JU,A28MKDFKWNO2IM,1,"Looks like vomit in a bowl, and my dogs HATE it!"
B000N648JU,AWJXWD0EMKIUV,5,Two Dew Claws Up
B000N648JU,A1LPIWKM3RHPJI,4,My dog love this!
B001ELLB4S,A3VKBFC5K2INR4,5,awesome
B002UL1K6K,A33PLZ7SD5MCG0,5,Simple enough for kids to even do on their own
B00025644O,A2EAZBTT1B922F,5,Crescendo of your anchovian experience
B000QSN2M4,AH6BI8F3EE6K1,5,Can't buy this locally.  My dog loves it.
B0001VWGJ6,A1WBEIH7Z37LN9,2,"Too spicy ""flavor"", too fine grind"
B001RN1O0E,A29313797NGT9L,3,Okey do kee
B000YV7WBU,A1LZJZIHUPLDV4,5,Vegan Natural Raw Kosher Choice
B000YV7WBU,A383XURHVF8ON6,5,Best price on macadamia nuts for baking
B000YV7WBU,A132ETQPMHQ585,3,Not as good as others that I've brought!~
B000YV7WBU,A2CZ4OA313WSKS,5,Beyond delicious!!
B001EQ5LT4,AO0HPTFIKQE9B,5,best peanuts I've ever had
B004U7QZ4Y,A3N7IG2EQPMLXL,5,great taste
B0036FOV2O,AY12DBB0U420B,5,Wonderful Aroma.
B004WMB132,A2TN9C5E4A0I3F,4,Excellent just pricey
B007HP9T5S,AAH6764FP1GOZ,4,A Good Fruity Matcha
B007HP9T5S,A3OGYXV9S7MJHM,3,Leggo my Mango!
B001SAQDYS,A3T5S5CEEBMVTT,2,Not sure why all the hype
B004H0ZCI4,A1Q7A78VSQ5GQ4,5,Highest quality Marzipan. Read on for the story here.
B000ET93N2,A3BIAXCA7ILMUH,2,SESMARK RICE CRACKERS
B000ET93N2,A16J5HGMGX5LWM,4,Almost perfect crackers
B000ET93N2,A2X03R55ZW9QE,5,The best kind of crackers on earth
B00438MLHK,A16PI051YKM276,5,Delicious!
B00438MLHK,A1K82R24ROO2I7,4,Not bad...extra scaly this time...
B002SW9J8W,A19G8B2QYETD7W,1,Great if you like your chocolate with a side of body lotion
B001VNEA9M,A3B6TOEXSQVO24,5,SPICE HEAVEN  ANISE SEED
B000EVT04C,A2BLJGGWN8GTXQ,5,My favorite Haribo candy!
B001VP88K2,A1RN9FGWEUHDPS,1,Splintered in the first hour
B0011XKHY4,A5Y70Y025O34P,5,Warning: Addictive
B0011XKHY4,A32NEDX6UVV8DE,5,Great tasting European cookies
B0045TDE46,ACAIEIV03NBHY,3,"Tasty, but instructions are way off"
B002GWHAXK,A34BRSDS9MJXTZ,5,Passed with a coffee snob
B002TMV34E,A2OKRGHIYTBQ6P,4,Mystery Coffee Tastes Pretty Good
B002TMV34E,A58F10T4OE58C,1,Inexpensive coffee lacking in flavor
B002TMV34E,A1Y5ERIKQBEMSP,5,Excellent Coffee
B002TMV34E,A8KWNRQPZLAXC,1,Don't expect much
B002TMV34E,A3VYKXHQDICC6,4,Good.
B002TMV34E,A1JAPP1CXRG57A,5,Bold Taste Without Bitterness
B002TMV34E,AOODNGLAEDN76,4,Nice Cup O' Joe
B002TMV34E,A6B92PTV0Z1SU,5,Bold + Smooth - Acid = A Winner
B002TMV34E,A37D5847LN3WQ,3,Decent but wouldn't buy again except for a special occasion
B002TMV34E,A4SD8F79JBYG2,4,surprisingly good!
B002TMV34E,A7EU2BWLLCJY2,5,Great for cold brew coffee!
B002TMV34E,A3QVAKVRAH657N,5,"SMOOTH, FOR BETTER AND WORSE"
B002TMV34E,A3AUL23GMCOP2A,3,Unobjectionable mid-range blend
B002TMV34E,A3EUSH8DPW75LR,5,A quality supreme coffee
B002TMV34E,AHN86VFJIJ2JP,3,"Passable, but not outstanding"
B002TMV34E,A3U5JCXIXTGSLN,3,Pretty Good Cup of Coffee
B002TMV34E,APP5MBH2BSX6I,5,Better than Folger's French Roast--high praise indeed!
B002TMV34E,A87RT63V7SMD3,5,Great bold and yet mild coffee...
B002TMV34E,A2AOW20EGSCAY2,3,Melitta Cafe
B002TMV34E,ALRCAGJOJ9583,4,Excellent coffee for the price
B002TMV34E,A20NB4UBW4WDKG,5,"Complex, European, flavorful coffee"
B002TMV34E,A2VIUUWR7B11KS,4,"Decent, but not great."
B002TMV34E,A3UKWQS8SRW6IO,4,Pretty good coffee
B002TMV34E,A33X80DIINN48Y,3,Supreme? Nothing stood out to me
B002TMV34E,A1NGFGBX2VCQS8,3,"Melitta, an also ran Coffee"
B002TMV34E,A1WBEIH7Z37LN9,4,A good premium coffee
B002TMV34E,A3FD3BHIUYIFPD,4,rich and flavorful
B002TMV34E,A14L2638XC00EZ,5,Wonderfully smooth
B002TMV34E,ABNMD6670TV53,3,"OK, but not great"
B002TMV34E,ASJ0MKRFZC47B,5,Robust Yet Mild
B002TMV34E,A1C139F5C7Y38P,4,Office tested...cubicle approved!
B002TMV34E,AJD41FBJD9010,5,very good coffee
B002TMV34E,A3JH18T58CY65P,5,Sighhhhh!
B002TMV34E,A3NOBH42C7UI5M,3,decent rich flavored coffee
B002TMV34E,A1QK0XCAPHIW1L,5,"Hey buddy, can you spare a dime for a cuppa coffee?"
B002TMV34E,ACWVXZ8VKJ19V,4,Robust Flavor and Chocolate Undertones
B002TMV34E,A2XA8CW5DF4MNZ,5,One of the best!
B002TMV34E,A1FHWJ7EFO3E3U,4,"Tea lover, but . . ."
B002TMV34E,A14ENWEKTHCBXR,5,Good Cup of Joe!
B002TMV34E,A3SZXYX9YEDGT6,3,Blandly Does the Job
B002TMV34E,A1BK60GZ4QME6I,5,Superior to my usual coffee
B002TMV34E,A1PW5SQLR0Z6IH,5,Just plain good
B002TMV34E,AFJFXN42RZ3G2,4,The aroma and taste is enough
B002TMV34E,AVU1ILDDYW301,5,Rich. . . Smooth. . . Delicious!
B002TMV34E,A1B70ZEWQ6UH1A,4,middle range European coffee
B002TMV34E,A11FFLD0GV82CQ,3,"Rich aroma, slightly better than average taste"
B002TMV34E,A1J75JJ0Q2OEJN,3,It's pretty good.
B002TMV34E,A212MDP6K4VJS5,4,Average Medium-Dark Roast Coffee
B002TMV34E,A2XNOB1T796Y6B,3,"Tastes nice, but I've had better..."
B002TMV34E,A1MZOXELEBGS47,4,Strong and Good
B002TMV34E,A235UFZGCFN3J5,4,A very good medium roast blend
B002TMV34E,A3OO4WIO4SKD55,3,taste doesn't live up to my expectations 2.5 stars
B002TMV34E,A3OIC7GUFY941R,1,Yuck!
B0038RLIYO,AD2M8ASWO7M36,5,pleasure without calories
B0038RLIYO,A1TMAVN4CEM8U8,2,I can't recommend this.
B003ZXFX2E,A2WS6FMF750EI9,2,Flatbread Crackers - Finesse = Flat Crackers
B004OLKF60,A18R5409KMKG1B,4,Strong and Smoky
B004OLKF60,AMRNVZKWF6519,5,"Yes, finally!"
B004OLKF60,A1B6O7SAIYG2N0,5,i really like it
B004OLKF60,A2SZLNSI5KOQJT,5,"Bold But Not Rocket Fuel Bold.  Nice, Smooth Flavor."
B004OLKF60,AYOMAHLWRQHUG,4,Definitely My New Favorite
B004OLKF60,A311QDUHEORR5P,5,Barista Prima Italian Roast
B004OLKF60,A18K14K26PMZTF,4,"Great coffee, slow shipping"
B004OLKF60,A2TIGI9VK33WPQ,5,Better than my other favorite..Starbucks
B004OLKF60,A33JTFRM6S378Q,5,Rich and Delicious
B004OLKF60,A18R5409KMKG1B,2,Not very good.
B004OLKF60,A2SZLNSI5KOQJT,3,"Advertised as Medium-Bold, but more Medium than Bold.  Slightly Bitter, but Not Harsh."
B004OLKF60,A33WX0DNKQ39NW,3,3- Out of 5
B004OLKF60,A33WX0DNKQ39NW,4,3+ Out of 5
B004OLKF60,A2SZLNSI5KOQJT,2,"Medium to Bold, but Not Real Bold.  Bitter with a Distinct Aftertaste."
B004OLKF60,A3NVNHJ1SJW080,1,Bitter and acidic!
B005ZZN34U,A2OLLSGJNOCP9A,5,Great Starbucks Coffee
B00474HER2,A2489OMLMRVLFJ,5,Love Organic!
B003H26J5I,A1J020XG7TABPG,5,a diet saver
B003H26J5I,A3VFIWVZ2P2SC6,5,You Must Buy These-just like Angel Hair Pasta!
B003H26J5I,AXJ1QYBUL86ON,4,"Good for Asian-style food, but pricey per serving"
B003H26J5I,A3L5PEHPMY8T4A,5,At first I hated them
B003H26J5I,A23QCWKO0IXK8G,3,Tofu Shirataki noodles angel hair
B004BCV53O,A2NV6EVUDPV0OP,5,If you have a cat that likes to vomit on your carpet or your down comforter
B004286RC6,A1V8JNUT1SOJEQ,5,Great!
B004286RC6,A1ODKP5Y7DPMM1,5,A BIG YUMMMM TO AMAZON FOR SELLING SEES
B004286RC6,APBYHGRZBYJCW,5,Worth it
B004286RC6,A2NRNO4MDXRR3N,5,Best Chocolate
B004286RC6,A3IY09W95H8TWJ,5,bought for grandkids
B004286RC6,A2U439EVGP8RG3,5,"See's gets 5 stars, but shipping charge gets ONE star."
B004286RC6,A3E5MZXGIGZ6IW,5,See's candy is delicious
B004286RC6,A2YDDLVUX7UHVT,1,See's Truffles through Amazon
B004286RC6,A3KLYCB8MHZ6M4,1,why buy something when you are getting ripped off?
B001BSBFUO,A2WX8REGY23RQU,5,Truly a heaven-sent...
B001BSBFUO,AQ80LJNDLVZPG,5,"Hahaa fooled you, you picky dog!"
B001BSBFUO,AN0N05A9LIJEQ,5,"2 paws up, from a cat"
B001BSBFUO,A3NDSMZ33YUNP1,3,Nice way to hide pills.
B001BSBFUO,A3ENN12GLNTUAF,5,Two paws up from our dog!
B001BSBFUO,A25TUTPHY92TQ6,3,Too large
B001BSBFUO,A2FOMCYGVURHF3,5,Outsmarting my pug!
B001BSBFUO,AVTY5M74VA1BJ,5,the pills go down easy
B001BSBFUO,A15RYTNK30XJ7R,5,Fantastic Item
B001BSBFUO,A17IIS0PQXP257,5,Neat idea for pet meds
B001E5DQGK,A3HJHV83O2U8BL,4,Delicious but not the best
B001E5DQGK,A2YO8731SKDKLL,5,Truffle taste without the high cost...
B001E5DQGK,A2C9XE9I8RSKNX,5,NICE..... white truffle flavor- affordably
B001E5DQGK,A21U4DR8M6I9QN,5,Great value truflle oil
B002MXSAD2,AM188RARFCUSA,3,Gets the job done but not a good value
B002MXSAD2,ACAXV4V8PBCE3,5,Love it!
B002MXSAD2,A1S7U6E1L3GOV3,5,Great little freezer tray for baby food
B002MXSAD2,ALLSZRJL9YBCO,4,"Expensive, but great product"
B002MXSAD2,A2RL1RS6PWUHWI,5,Great for things other than baby food as well
B002MXSAD2,ACAXV4V8PBCE3,5,Excellent product!
B002MXSAD2,ACAXV4V8PBCE3,5,Fantastic!
B002MXSAD2,A2974R9BTPZPOJ,5,Not just for baby food!
B0001W2W62,A3MCBV388X4A1Z,5,Good mix.
B0001W2W62,A17771LTRWSKQ5,4,Great mix
B0001W2W62,A2KVAGB52EOKLS,5,"Crunchy, tangy, peppery, tasty."
B0001W2W62,A1AJQUA9PEA90X,5,Favorite sprouting mix
B000AYDHD8,A3LSTGAP7LOV1S,5,good tasting poptart
B000AYDHD8,A3411K5L6QNVH7,5,low fat poptarts
B000LQLV6U,AP3CV0DST5ZYQ,4,like it
B000VMI8W4,A23N5GILA6AX04,5,Dog loves this
B000VMI8W4,A18QBXDXQHMS66,5,Cool Treat!
B0024NXUZI,A1V1EP514B5H7Y,5,Best soda bar none!!!
B0024NXUZI,A2OOQ59V7YWYL1,5,Fantastic
B001ZSF9EI,A1GQSBLU2QXDC9,4,"Happy kitty cat, empty piggy bank"
B001E5DQGU,A2YO8731SKDKLL,5,Great in pasta and lightly applied to steak
B001E5DQGU,A21U4DR8M6I9QN,4,nice flavor
B001E5DQGU,A2BJTZ5JZHAJ9B,3,Great for the price
B001E5DQGU,A3HJHV83O2U8BL,4,Delicious but not the best
B001E5E33A,A17TASZJT6Y39D,5,Decaf Tea Choice
B001E5E33A,A2B6SNR9TLI83K,5,earl grey
B001E5E33A,ASJKKI1EHIYWP,5,Excellent Tea!
B001E5E33A,A1UWE64CPO197G,5,Perfect Match to Twinings Tea Bags
B001E5E33A,A1574S23MT2UXT,5,Impressed.
B001E5E33A,A3LXQNUURHN0RB,4,Twinings Earl Grey tea
B001E5E33A,A1KOCGNDLF2VUR,5,PEGGY
B000GWHFZA,A3JV071KO43Q5X,1,Bland - what am I missing?
B000GWHFZA,AKMEY1BSHSDG7,5,Excellent change of pace!
B0018CK2Y8,A21S0K5PU4YO9L,2,is eaten way too fast
B0018CK2Y8,A19DSLQN7O8UF7,4,Quick Disappearing Bone
B000LRIJ3W,AGNSZVLUSNPLH,5,great herring
B000AY9U20,A3S15YGZ6W6EV2,4,Darned good for a packaged cookie
B000AY9U20,A31N6KB160O508,5,Excellent taste and shipping
B000AY9U20,A1B05INWIDZ74O,4,Great Tasting
B000AY9U20,A370Z6I5GBWU44,4,pretty tasty
B000AY9U20,AO09RWV40IX78,5,GOOD DEAL!!!!!!!
B0002EQTIG,AZFFSBRIADPM0,5,Nice tea!
B0024VCX6M,A1LZJZIHUPLDV4,5,Vegan Natural Choice
B000BSWIQA,A2D1LPEUCTNT8X,2,Very disappointed.  This is  a very sweet jelly with an odd texture
B0017U7TFG,A1G5A8NMZT9QIL,3,Not his best but still good
B0017U7TFG,A20G1KEZ9QZ6Z6,4,"Good, but stir thoroughly, and even then ymmv"
B0017U7TFG,A1UE3WBM2FB06T,2,not the greatest vegan product
B0017U7TFG,A3FQOT5QV7J5HP,5,Great for kids
B000FFIIYU,A1YJ8LZ6RD6GNL,5,A guilty pleasure that manages to avoid my multi allergies!
B0008D6XH8,A5Y70Y025O34P,4,"Lemon zest and a little of this...oh, baby!"
B000E1BKRC,A315S3F1NHG7Y8,5,Great Fish Seasoning
B007GEKOGI,A1OPH7JV1X0RXA,5,Fabulous Tea
B0043H37EW,A2OVI62NN5W0UE,5,Very pleasant taste. Not minty!
B0043H37EW,A1HOXKR7OKJ1X1,5,Wonderfully delicious combination!
B002KE33QC,A35CVV9CN2F3Z2,5,Dog Treats
B002KE33QC,A2CH7O9KNQK8EP,5,Best buddy bones
B002KE33QC,A3DVM439VGR036,4,peanut butter flavor treats
B002KE33QC,ATX6XZZXMX5JY,5,Doggie Love
B002KE33QC,AYQ8RLE0K6RU8,4,3 out of 4 Paws
B002O5QWD8,AQM2GZ90GZN8V,5,Love them!
B002O5QWD8,A1LL8N425UTUM6,5,A considerably healthier alternative to deep fried pork rinds
B002O5QWD8,AGKR2TF00A5OD,4,"Not bad, not bad at all"
B002O5QWD8,A15RT5XOD85Q29,5,"Great protein snack, less salt than other pork skins"
B002O5QWD8,AJV2QY96IVPVM,5,"Yum, yum, yum!! These are awesome!"
B002O5QWD8,A1OIOH453XQ7K6,3,To each their Own
B003DA5536,A36E68YOWHTIDN,4,She loves them!
B003DA5536,A1IGZJIN29DBJQ,5,Awesome product
B005DX8YJS,A2USZP0VDQ7WMG,5,Great Product
B001G2F5R4,A2R6RA8FRBS608,5,all right by me !!!
B001G2F5R4,AC2SMT7WEOBQM,5,My choice in coffee
B002OFZIV0,A2R1HUYHXV7H18,4,Taste like Hot Wings
B002OFZIV0,A17TPOSAG43GSM,4,tasty steak nuggets
B002OFZIV0,A28HQLPE47ZQWF,4,Couldn't taste the A1
B002OFZIV0,A2YWQAFCHIO779,5,WOW!
B002OFZIV0,A7PPSGWM6385B,5,A good after workout snack
B002OFZIV0,A2DG1NQM08X1EI,5,Downright Addictive!
B002OFZIV0,A2RNYW2HIQBGSM,4,Tasty option to beef jerky
B002OFZIV0,A1XGFW5016CGQI,4,STRONG TASTE OF A-1
B002OFZIV0,A2OEZIIK61GDW0,4,Tasty Nuggets
B002OFZIV0,A2TN9C5E4A0I3F,1,"Dry, overly chewy and bland"
B002OFZIV0,AFNTQUTDPMR74,3,Just OK
B00434KRHU,A3PJZ8TU8FDQ1K,4,"You get convenience and value, feed two boys for less than $5"
B0045XE32E,ADY836HK6QSYR,5,"The dog says, ""Yummy!"""
B0045XE32E,ABOTQXNUBA1MM,5,Jack Russel defies tough biscuits
B0045XE32E,AY46DEOJJYFTW,4,woof..woof..
B0045XE32E,A1S52XH2CS4Y26,5,My dog loves them!
B0045XE32E,A2UVYN2FO7X43V,4,"Crunchy, hard biscuits my dogs like"
B0045XE32E,A1KXONFPU2XQ5K,5,Good nutrition in tasty dog treats
B0045XE32E,A2HPVNZZF15W93,4,FOR MED TO LARGE DOGS
B0045XE32E,A3J356L2ADK05Z,5,pupperz dug em
B0045XE32E,A1EE6LQS3OPY6R,4,My Picky Pup Ate Them! Success!
B0045XE32E,A17U562HOY2OQV,5,Very nice doggie treats...good for your dogs
B0045XE32E,A2BIJMB2BITQUM,4,Not great for little dogs - otherwise OK
B0045XE32E,A1S1YWNZEJPVAB,4,Great organic dog treat
B0045XE32E,ANEDXRFDZDL18,5,My dog loves them A++++
B0045XE32E,A3C40PJ9YXREQ5,4,My dog loves it.
B0045XE32E,A3AHDR4F2J7YXX,5,My bulldog loves these!
B0045XE32E,A19XMHRB3G4DIR,5,Pooch Appproved!
B0045XE32E,A1Q08H4B9QGT2N,4,A Tasty Treat for your Large Dog
B0045XE32E,A3A6GXILVT9JNW,5,For the big dogs only
B0045XE32E,A1KBXGIJ9C7YJ2,5,Dog tested and kid approved
B0045XE32E,A7EU2BWLLCJY2,5,Not for small dogs!
B0045XE32E,A1HGXLP6WATS4B,3,"This one gets a ""four ears up"" rating"
B0045XE32E,A17TASZJT6Y39D,5,Finally My Own Review!
B0045XE32E,A3QVAKVRAH657N,5,THE DOG SEEMS TO LIKE THEM
B0045XE32E,ANOBZWKE25SBY,3,Good for larger dogs; not so much for small ones
B0045XE32E,A3QDBUDXLHUJX2,3,Dog loved 'em
B0045XE32E,A1PW5SQLR0Z6IH,4,I wish my dogs could talk!
B0045XE32E,A2WVF9ZQ068DN0,5,Lab approved
B0045XE32E,AQ3IN3MRXQ5KH,3,3/4 Paws
B0045XE32E,A34BZM6S9L7QI4,5,My Pup Eats These Slowly
B0045XE32E,ACR4HKUT808U1,3,A Two Dog Review
B0045XE32E,A31RULW0KNYJ5H,4,Hardest cookies ever made?
B0045XE32E,AWKZAUC0D8DYL,5,More than just a dog treat?
B0045XE32E,A9NXTC0HTPSDO,5,Quality Product But My Dog Did Not Care For These
B0045XE32E,A1HLWQ55JSKK7R,5,"I didn't taste them, but my dogs rate them highly"
B0045XE32E,A3T8WOFS5RD2IR,5,"Quality made, healthy treat for dogs"
B0045XE32E,A3VSMUBKY8HYB2,5,"Such a hit with my senior dog, I decided to add it to my amazon subscriptions"
B0045XE32E,AO4RDTZLAGCJ5,4,Beat MilkBone in Our Exhaustive Test
B0045XE32E,A3T0OTH5072YRE,4,Lamb and Barley Dog Treats
B0045XE32E,AGGAQLXPVGM5D,5,Great little snack for my pampered pooch
B0045XE32E,AYPIF2S8P3RZT,5,Excellent Treat for dogs with allergy issues
B0045XE32E,AKJHHD5VEH7VG,5,Dog and teenager approved
B0045XE32E,A32GCOTGFJ9XC3,4,Too *Hard* For Small Breeds Or Puppies!
B0045XE32E,A2EDWI5EGP4V9N,5,Seemingly a good product and thumbs up from the pupster
B0045XE32E,A1QK0XCAPHIW1L,4,Sit!  Stay!  Chew!
B0045XE32E,A294SHLWPSG1BP,4,Our dog *wants* to eat them
B0045XE32E,A1BKJNAWJT2TG2,5,Big hearty biscuits for big dogs!
B0045XE32E,A29M09QBG9TZLP,2,My dogs didn't like them
B0045XE32E,A2AOW20EGSCAY2,5,Newman's Dog Treats
B0045XE32E,A1SYLII0808HD6,5,"They're Golden!  Healthy, Wholesome Dog Treat."
B0045XE32E,A2ZGHESQDCI77M,5,TOO healthy for my Shepherd's taste?
B0045XE32E,A21B8AV7E3MPXE,3,Iffy
B0045XE32E,A17CP110C6E9KF,5,"My pup said ""yummy"""
B0045XE32E,A3DI391K4GAI7Q,4,"Great ingredients, dogs love 'em - but not recommended for small dogs."
B0045XE32E,A1P2XYD265YE21,5,Obviously Good
B0045XE32E,A1CBNUBPZPWH5D,5,The dogs love them
B0045XE32E,A2SZLNSI5KOQJT,5,Tail Wagging Treats!
B0045XE32E,A3JH18T58CY65P,5,No More Guilt
B0045XE32E,A1S2IY37JU93XS,4,Dogs love them!
B0045XE32E,A2701UXI8QGRHE,5,My little Westie is begging for more!
B0045XE32E,A10ZBR6O8S8OCY,5,My dog loves it
B0045XE32E,A3ATKIU6MZZ4MU,5,Loved by one big dog
B0045XE32E,A2O421DTA8J0RW,4,"Very hard, nice breath refresher for big dogs"
B0045XE32E,A3IR834T7AROBT,5,Schnauzer Recommended!
B0045XE32E,A209D61DH0HZMA,5,All Organic
B0045XE32E,A3HUC8541SJ6UT,5,"My dogs love them, which doesn't mean much; I like that they're organic."
B0045XE32E,A1IA0O3OYQO9LV,4,My dog liked it!  But just too big for my small dog
B0045XE32E,A39G26LKBXB83D,5,my doggies loved these!
B0045XE32E,AG6TX1ZJHLMO7,4,Treat size is a little on the large size
B0045XE32E,A1BTG38XSGYLW3,5,Healthy and apparently tasty
B0045XE32E,A22VNXHU6IZ5MT,5,My doggies love 'em!
B0045XE32E,AF74UAKV3Q3W0,5,Chelsea Loves Them!
B0045XE32E,A175N19FS2B4J,3,Like Real Food. Looks Good. Smells Good. Not for Dogs with Sensitive Digestion.
B0045XE32E,A3U1WPDQLP9CQ,5,Passed The Yellow Lab Test
B0045XE32E,A319Y83RT0MRVR,5,loved by dog; approved by owner
B0045XE32E,A3DOPYDOS49I3T,5,Dog likes em'
B0045XE32E,A5GPH59NDWJRB,5,Pamper your pooch
B0045XE32E,A16YU3GRGCD95S,5,Great Dog Treats
B0045XE32E,ATN4J5VS8Q0YM,5,Love at First Sniff!
B0045XE32E,A1IL6W1NK05UW9,5,"Nice, Organic Dog Treat"
B0045XE32E,A3UKWQS8SRW6IO,5,Delicious (or so I am told)
B0045XE32E,A16AXQ11SZA8SQ,4,My dog likes this treat
B0045XE32E,A3HPCRD9RX351S,4,Hardtack Dog Treats
B0045XE32E,A1YJMG0QJXZLD4,3,My dog was not thrilled
B0045XE32E,AKZ0BCILJ71OT,5,A hit with our little guy!
B0045XE32E,A1JMR1N9NBYJ1X,5,My dogs loved them.
B0045XE32E,API5JLBRT6FIN,5,My dog loves this and its good for him too
